,num_schools,num_students,attendance_rate,dropout_rate,grad_rate_4_year,grad_rate_5_year,annual_grad_count,college_admissions_per_tested,college_admissions_at_crit,average_sat,average_act,average_teacher_salary,average_teacher_exp,total_revenue,total_revenue_per_pupil,percent_revenue_from_state,percent_revenue_from_local,percent_revenue_from_federal,instr_expenditures,instr_expenditures_per_pupil,district_size,community_type,property_wealth,tax_rate,rating
6609,1.8848248655108895,297.55563897189296,96.58591416616751,1.7460700537956442,83.1561085475176,73.44482582188103,34.44980753139019,29.22062163777224,19.643112014341746,1326.3104985056452,-1.0,50859.334952777375,10.55447459653267,2776064.1941996184,9779.431311417446,90.627002510454,3.1084045427370244,6.276110460257888,1506896.7957393392,5261.108227137133,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6610,1.0,236.70881918841016,93.83451966518174,0.5586299162954365,81.05533849331786,80.33267707670421,45.79842498409013,35.61146449459064,0.0,1186.3859859611425,16.584189001909184,44643.21449735185,12.01765358656834,2123707.68067606,9189.531173606108,92.05862991629544,3.516204752068283,4.347826748249915,1110514.6432779292,4805.145035547486,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6611,3.7644538580746136,2148.6122365082156,90.46637942984606,3.8265537031046364,76.43960909214707,85.77901120553086,40.14562175371789,34.491002733263706,17.995503780589623,302.8545230837484,-1.0,51542.714627901376,4.835546141925386,4953769.180577731,9619.104847414035,89.02355461419253,0.9937900154969977,9.982655370310463,2543350.2902669413,4935.755885032611,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6612,1.0,234.18924432909859,93.74734957875799,3.6863764095741574,77.25979520418738,81.60419987045427,64.81664549588365,11.993598185486228,0.6627401166785067,189.86915360340993,1.551549449212251,45093.74161763045,12.870985871653643,1965197.04801347,9548.191554118099,90.29705508750888,5.3058898249822395,4.39705508750888,1006120.3510155921,4888.730607910151,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6613,2.0,294.32998330441717,92.80250740976706,2.072016489092404,56.999396994795084,83.04363097471487,98.43429972979895,15.989271966779448,0.5027084115020308,1166.8354852925286,-1.0,38579.44922150232,3.884553537927701,2665258.450415626,9508.333049449642,82.26740367302823,0.11795387183935824,17.61464245513241,1025739.1807595383,3656.1804926078676,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6614,1.0,170.76124079765466,96.03880396581481,2.0209082165062684,85.83138470649413,94.66722096858066,53.68660056975334,5.631339943024667,-1.0,-1.0,-1.0,45903.84304318067,12.54928045580267,1395777.4538628128,8044.919092886373,94.91492804558027,3.2388039658147996,1.8537320113950668,791657.7073273865,4562.143013570077,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6615,1.528122784771325,249.08108607307807,95.63031405066008,3.77874379735971,75.8500354436588,84.02877924101851,64.93133417868964,21.742219620815785,16.991820505374598,1345.0277683481834,6.361284557567328,44840.49194031042,9.50124202517677,2031749.6131327308,8923.314667181305,93.70124202517677,1.4618701264969152,4.836887848326315,1060808.668851606,4664.337381065312,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6616,1.8917184215116278,203.56045528197674,87.19364394273255,5.904451318313953,72.60192552122093,67.18283656715117,33.16563156976744,20.256666586337207,-0.10828157848837217,-1.0,14.248385007848837,37131.674579994185,6.833126313953489,1617674.8261879478,9595.98570843314,93.09490684127907,1.6165631569767442,5.366873686046511,838441.9424753517,4971.261284162791,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6617,5.094283009627599,920.0391669653006,90.19317747676673,3.4042167455037875,73.72526835327938,69.20350592465066,98.57975387611155,14.647741602761245,19.38234359396937,1219.0007860316234,0.5462413578926317,41499.88012404727,5.754864174968241,9735854.986879632,10700.17924335261,73.72056223273384,8.111734029718525,18.248847135622118,4285434.984238583,4705.235627224711,"1,000 to 1,599",Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6618,7.198729023239409,1774.0098101344986,81.45644126507034,16.834661897605518,38.8122470417604,43.08298679538739,438.3370866503508,8.799046767429557,10.653408804824235,1322.694687768664,17.663431637253595,44211.08054728271,6.599682255809852,13731375.46376575,8519.552258500686,95.42241485584513,0.14006354883802954,4.4375215953168485,5666182.8732582955,3539.0586437707802,"1,000 to 1,599",Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6619,1.0,210.05916894759685,95.63906941965924,2.5721771589454914,82.65510325680768,89.63911420527253,85.5325205283716,29.67217715894549,4.136088579472746,1255.8581736682208,13.676964417489202,42074.06364750893,7.570415526201577,2101838.849172442,10171.213635209935,91.55740731485292,0.2881662104806308,8.154426474666437,1100537.7891881547,5328.10296084842,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6620,2.780362079571607,302.3178275225704,87.85761883718357,1.3878551681713573,64.89094801070983,78.71576562754471,89.64860428615694,10.718079019737973,20.483203424942463,295.51119257833074,13.51473468003189,41064.780899431295,5.281393027084431,3362223.5794622707,9090.483153507257,86.86227058041244,0.8467689294565366,12.368996698088175,1447177.9945076029,3967.4000537351726,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6621,1.0,216.44690999483802,95.21825980523057,0.9045649513076436,87.28216912353759,86.51008841620792,60.62421219889901,40.65223214762566,0.0,1067.2854953355113,14.805094536132119,44004.71726130075,9.003076852890535,2109518.9081185805,9711.893076474542,92.40456495130763,1.5888524141431288,5.978663341878891,1101572.7168157706,5071.515012506886,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6622,1.4649502276480426,739.1817377895751,94.61215927152627,1.2904153870016724,92.19699274628438,92.4988533836989,61.686715024770805,65.50069310851525,5.189982791813987,1192.22457905638,6.346213596839071,46058.95111196272,5.055365614649714,7618552.719220072,10429.277374793577,85.65936831540448,3.7011466163011018,10.639485068294412,3513743.5551269716,4811.132849752292,500 to 999,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6623,1.0,147.57202816129248,93.30199598873723,7.334524088189905,65.54192976167494,74.41168679169142,41.66618476544677,8.580315255166498,-1.0,-1.0,-1.0,43452.12992513419,9.02481928704254,1301150.2926791778,8723.110339308274,90.17275101312232,1.9353775121925503,7.947078302077143,632605.3286654851,4155.084176660468,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6624,2.048845948338263,403.7992484429094,95.58658076607449,1.8553408722933575,81.74304879858539,97.08878147903954,31.05421371207582,28.818464826587793,12.216693499638076,1229.835748885488,-0.13542671441274834,34449.60387342048,2.953730543172089,4249937.626236649,10154.252820970365,85.96392911885508,1.5953837933530517,12.440687087791876,2100438.582386578,5013.869029371497,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6625,1.8599481946024263,203.09818681108493,87.5145232345155,5.659689167614559,74.8172640517008,68.53152825922842,36.60207221590294,19.507077863923193,-0.14005180539757356,-1.0,13.705114127701494,37516.6503349715,7.044238304828839,1588068.0109067543,9459.422502241767,93.16609843025539,1.638088069175875,5.281808320028977,819042.2652749133,4879.050056480202,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6626,1.150618276918102,244.92844073823267,93.6012365538362,4.335556449226292,74.9251774400388,79.24394892923922,59.74072584622847,9.124204283043092,4.307682719857713,213.17918977754084,-1.0,45353.51082749674,13.238516135396555,1953644.5305329366,9216.166240992934,90.64346235074137,5.727650547711213,3.6288871015474164,990879.7751298093,4672.078254711489,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6627,1.051926784715794,214.79065528425295,90.18040463746529,6.806531787511571,57.112736059646366,68.50888249021477,91.55944111835768,33.00819841192833,7.457967299162204,1201.9950872693485,-1.0,40834.88267541502,7.312899817334754,2149866.3712190785,9840.045852152749,88.09983624231161,0.22462428331790543,11.675539474370481,976019.3918234502,4462.957898676587,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6628,3.9882363746769363,2545.166619552854,94.20825290723407,1.2188034310089826,88.31181873384682,93.88945866097905,16.223325186059014,42.50003673901583,16.76469993927685,14.680912555643772,-1.0,52817.55628874915,4.619998163049208,5000147.870269098,9772.061022467566,89.0364672385015,1.2976472749353873,9.665885486563115,2524633.3122956054,4933.683300591673,500 to 999,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6629,2.9441416357536943,387.4918241653497,85.45081758346502,1.2138969510660118,57.638691079320196,78.07057093093793,127.79291821231527,5.795504274862069,0.0,70.16355604979344,13.634195354182262,38188.37991065292,5.027929182123152,4160263.4667900326,11329.414045505004,69.70490550079015,0.17820170994482787,30.116892789265023,1857527.745600271,5054.45772867005,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6630,2.0,248.06843306897005,92.01961963655181,5.132395966206595,48.67231795241461,83.6130039006896,76.37109884827802,44.884947959997156,2.4955136524135972,1019.5102406965661,-1.0,37701.191483186296,3.030494148965601,2700513.3102758243,9858.497398924104,92.44494472482658,0.1891254875861999,7.365929787587214,908908.8383626252,3315.9801693379645,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6631,1.0,170.30297330107618,96.2,0.724752224910318,89.82159081738554,92.19188309068159,62.009911003587284,4.964157564695081,-1.0,-1.0,-1.0,45689.07954086928,10.730297330107618,1389539.7245721126,8159.69865492283,94.75504955501793,3.2348513349461907,1.9651486650538093,798971.5152987532,4688.562034777674,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6632,3.0,794.9735585127878,78.0894234051151,19.42548618439932,38.82331968708455,51.179802113043124,200.9375639974465,8.855049471739218,22.2,1330.8630160498744,-1.0,49690.71596807302,6.2814909589514425,6127716.530293178,7794.950869580496,92.02067553836332,1.070914364066553,6.908410097570121,3213095.7258908977,4089.263732232693,500 to 999,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6633,1.1066059803043045,124.9143561683003,89.67357607878277,12.128382324082883,40.66724572246807,46.71079841002523,24.74624186213013,13.512756812890892,-0.8933940196956957,-1.0,0.8229622632036044,39422.00981042107,2.8264239212172173,1319551.290451681,10055.342575326798,85.03813262667788,0.595945382273874,14.376582589078678,563776.2420212465,4268.513028755531,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6634,1.1329104723267935,201.4873868559871,86.54429864503004,6.5689924022026345,59.82782160301166,62.80060521703649,55.006342915098095,7.970246447985594,3.558829200809022,-1.0,1.7645378243973084,42362.629838435474,7.760126858301962,1847463.5847562721,8719.258896540088,86.49873141698038,0.11961942509411427,13.381649157925505,848208.9401450192,4009.372632894755,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6635,1.9569589938911847,301.91110441966254,92.86657288106267,1.5410296342093666,58.98809338411708,82.25868900897865,103.56958993891185,9.78893745455303,0.27115833848553733,1203.3974259144766,-1.0,38873.481054287244,4.229123018326446,2634983.218108281,9442.89781524989,80.04432804887053,0.1,19.855671951129477,1051703.1149611254,3774.0655495510673,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6636,1.0,650.1372794734338,96.02585799670896,0.12928998354480487,97.68970403949247,96.54142003291038,44.345560592387024,92.43751566431402,2.5082256807692143,1212.0159789797779,-1.0,49301.17422686955,4.393136026328312,6950321.262773463,10231.992359891752,88.28443796379857,0.4,11.31556203620143,3146655.522408243,4624.95567811459,500 to 999,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6637,1.4916333165149465,222.190432711053,87.47720985368004,3.5156965977112797,64.73530390684033,84.41171335687908,73.50836668348505,28.35529264041579,1.3765732862418496,489.65004988191646,-1.0,37801.86540777009,2.7983266633029893,2657127.3003864437,10770.122961722771,79.35903951563046,0.14916333165149465,20.49179715271805,1107025.3846782213,4577.619510125379,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6638,1.7387939099332568,280.09577272312544,93.61699413005891,1.6477587819866513,83.64250233880645,74.38748830596776,40.01548014307019,25.831053838398162,16.4012248005183,996.3717784098967,-1.0,48550.16407135951,8.758110061452706,2744160.436151556,9836.498936989316,87.14217912501773,2.611899293773073,10.2459215812092,1482760.5519939943,5286.516628450725,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6639,1.9337112793661482,815.935452844639,93.10549503396494,2.0541648146055262,87.63580479903575,89.2369386371342,93.81814140957512,30.042478120566507,0.0,1147.043611958665,13.752638213985144,45927.29750128706,6.3740514307956815,7406861.609343172,10130.956388041335,82.11761893999326,7.0293500834996525,10.853030976507082,3258937.6231476227,4457.66855639683,500 to 999,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6640,5.675627514427295,1101.3638818426157,82.65465606965881,19.104307328942323,43.31253498350284,50.82544166528676,153.75271121189277,8.062542636024371,4.99533627781966,425.54981852810727,10.080291236607636,40775.8924151879,3.9838704740308692,8793007.838577546,9932.997452781658,74.7240160923347,5.100534589857027,20.107886566365558,4123552.442601951,4650.112569970836,500 to 999,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6641,1.7147170314719795,262.88906032892646,95.49969807796961,4.301207688121542,72.86452749644833,81.56573518456987,57.84075280406478,19.0366030436563,21.582038974210693,1375.0694420669886,3.4504143090371215,45782.606291902026,10.172981313299125,2008269.1529106605,8477.54101181344,94.37298131329914,1.8723774692383548,3.7546412174625194,1043953.610547136,4411.128988292524,Under 500,Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
6642,7.546496911191472,1880.7745517357819,82.43019135133612,18.295287027004182,40.93363115826798,42.26573225870004,455.5515971039779,9.059872683393603,6.98445758692997,1296.7859801162354,16.724458339783027,44626.8370573294,6.686624227797868,14342083.522556664,8751.513439764713,94.76165586873621,0.12267515444042641,5.11566897682337,5656969.110834893,3468.2878785725356,"1,000 to 1,599",Charters,Non-taxing entities,Non-taxing entities,Met Alternative Standard
